"","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"100",100,"2017-05-29",9560.05,9637.5,9550.15,9598.45,234570106,9507.75,9604.45,9496.1,9580.9,221697874,0.770508847507201,68.8892216025173,47.667511435029,0.117475012073779,0.00834816439228447,9500.89504845781,108.35,169.010232218349,5071016050,0.0793731041456051
"101",101,"2017-05-30",9590.65,9634.75,9581.45,9625.85,178132701,9560.05,9637.5,9550.15,9598.45,234570106,0.845290388691411,69.8139506603059,52.2299039944504,0.113224496952213,0.00183009381425947,9540.35704271791,87.3500000000004,177.780541598264,5305586156,0.129798903107858
"102",102,"2017-05-31",9636.55,9649.35,9609.3,9625.7,492803293,9590.65,9634.75,9581.45,9625.85,178132701,0.916891746535109,71.2507252734359,54.3018418024941,0.11360645339368,0.0028505608582563,9577.75202919888,53.2999999999993,171.427451902356,5483718857,0.0394113667117714
"103",103,"2017-06-01",9603.55,9634.6,9590.05,9616.6,165119728,9636.55,9649.35,9609.3,9625.7,492803293,0.961984028650664,71.2307370044306,56.7758263235495,0.0929139578853082,-1.55831608381618e-05,9604.32546546468,40.0500000000011,161.090516460375,4990915564,0.0769230769230756
"104",104,"2017-06-02",9657.15,9672.65,9637.65,9642.35,146362127,9603.55,9634.6,9590.05,9616.6,165119728,0.97838774608443,69.9487005810298,60.6539133929912,0.0944951098180961,-0.000945832949117431,9619.81262642065,44.5500000000011,127.471707326548,4825795836,0.106521385591153
"105",105,"2017-06-05",9656.3,9687.05,9641.25,9676.45,150868754,9657.15,9672.65,9637.65,9642.35,146362127,1.00139155819643,71.5112264070051,61.9103901271007,0.0938560668052589,0.00267408299458261,9638.58625891445,56.0499999999993,136.28414827409,4972157963,0.0916099773242608
"106",106,"2017-06-06",9704.25,9706.3,9630.5,9636.9,156774424,9656.3,9687.05,9641.25,9676.45,150868754,1.03619630784979,73.4779058993961,58.446275144428,0.078100468142734,0.00353024363983323,9662.55088037181,45.7999999999993,131.034578586895,5123026717,0.0307112849485689
"107",107,"2017-06-07",9663.95,9678.4,9631,9662.15,170991332,9704.25,9706.3,9630.5,9636.9,156774424,1.01836646686562,67.6451563039405,49.0155960935955,0.0853134094549319,-0.00409561834529981,9665.97840778139,75.7999999999993,108.99800243897,4966252293,0.190450054884741
"108",108,"2017-06-08",9682.4,9688.25,9641.95,9642.7,165397772,9663.95,9678.4,9631,9662.15,170991332,1.01367158793315,69.3196241605846,50.9969267795137,0.0552611838223257,0.00261671060571445,9675.658706038,47.3999999999996,95.8302628626545,5137243625,0.121158068057079
"109",109,"2017-06-09",9638.55,9676,9608.3,9666.65,152880449,9682.4,9688.25,9641.95,9642.7,165397772,0.982088161593797,66.4661059332302,44.1935990577001,0.0423062830701045,-0.00201503835369898,9675.26258483662,46.2999999999993,86.2107573111215,4971845853,0.174533479692642
"110",110,"2017-06-12",9646.7,9646.7,9598.55,9618.1,134411590,9638.55,9676,9608.3,9666.65,152880449,0.965956110840449,68.2018924897548,50.3657985861283,0.0430026508024288,0.00248066478485853,9681.83831907912,67.7000000000007,73.9129956472171,5124726302,0.108809001097694
"111",111,"2017-06-13",9615.55,9653.65,9595.8,9597.5,125610136,9646.7,9646.7,9598.55,9618.1,134411590,0.901869538687561,61.2774986498791,48.2775207645493,0.0508700493479363,-0.00503507720555696,9669.68857690826,68.1000000000004,47.8037114516548,4990314712,0.242041712403949
"112",112,"2017-06-14",9621.55,9624.7,9580.65,9613,180008591,9615.55,9653.65,9595.8,9597.5,125610136,0.824254103490918,58.5607190605569,44.1945736126491,0.0520424697703869,-0.00214409208057553,9653.03995357377,57.8500000000004,39.7907243865679,4864704576,0.332721712538224
"113",113,"2017-06-15",9617.9,9617.9,9560.8,9574.15,156760976,9621.55,9624.7,9580.65,9613,180008591,0.766931951262673,59.9978165640687,43.0038950107445,0.052863538968109,0.00161370119086435,9645.1829427937,44.0500000000011,29.3488985255638,5044713167,0.443862987630827
"114",114,"2017-06-16",9595.45,9615.4,9565.7,9578,204337166,9617.9,9617.9,9560.8,9574.15,156760976,0.680996058316707,54.8622144838082,43.2746915539682,0.0539786682046515,-0.00404959080346501,9626.01641680725,57.1000000000004,6.99696980457877,4887952191,0.846301633045148
"115",115,"2017-06-19",9626.4,9672.65,9615.05,9654.15,139179400,9595.45,9615.4,9565.7,9578,204337166,0.609119395827551,55.2708172227572,39.6141427839704,0.0481478304733063,0.000402043640203686,9612.74406745079,49.6999999999989,2.89319555403001,5092289357,0.881786941580751
"116",116,"2017-06-20",9670.5,9676.45,9643.9,9649.95,148495090,9626.4,9672.65,9615.05,9654.15,139179400,0.60916107173683,62.5013530723214,47.5666718827577,0.0646318530790169,0.00791907279817039,9627.88426110636,94.6499999999996,62.2776994832586,5231468757,0.358419243986252
"117",117,"2017-06-21",9648.1,9650.05,9608.7,9636.45,138653453,9670.5,9676.45,9643.9,9649.95,148495090,0.598695363777613,61.9069473581642,42.3974360379416,0.0629816018617634,-0.000435140728267669,9637.49929120285,32.5500000000011,73.4375376896575,5082973667,0.387285223367688
"118",118,"2017-06-22",9642.65,9698.6,9618.15,9624,191974785,9648.1,9650.05,9608.7,9636.45,138653453,0.57242366902166,59.9339099084997,45.3768829143519,0.0624712876553943,-0.00139995045263319,9639.88458271529,41.3499999999985,27.200849962102,4944320214,0.480068728522327
"119",119,"2017-06-23",9643.25,9646.65,9565.35,9576.15,175718895,9642.65,9698.6,9618.15,9624,191974785,0.534967097711525,58.0950225383827,43.0543367273552,0.0607280539083069,-0.0012928048653098,9637.2521057041,80.4500000000007,51.6752525857681,4752345429,0.56563573883161
"120",120,"2017-06-27",9594.05,9615.25,9473.7,9509.8,195179536,9643.25,9646.65,9565.35,9576.15,175718895,0.459809086269192,51.548698509697,36.3762239024787,0.0606051797200198,-0.00498434637898626,9619.23360107002,81.2999999999993,-95.4960132174278,4576626534,0.894501718213056
"121",121,"2017-06-28",9520.2,9522.35,9474.45,9492.8,166837082,9594.05,9615.25,9473.7,9509.8,195179536,0.340548973240518,44.1240249537314,35.5847457808556,0.069709134650782,-0.00695278645145336,9583.81349132093,141.549999999999,-234.407487129517,4381446998,0.839484215206765
"122",122,"2017-06-29",9522.95,9575.3,9494.25,9494.25,243707570,9520.2,9522.35,9474.45,9492.8,166837082,0.229014113597192,42.4374650533457,36.1598513110454,0.067906922812732,-0.00178922931969616,9552.03594706506,47.8999999999996,-249.526171465418,4214609916,0.915073365940424
"123",123,"2017-06-30",9478.5,9535.55,9448.8,9524.95,161031178,9522.95,9575.3,9494.25,9494.25,243707570,0.140152477489508,42.6388598233971,27.650169365273,0.0663117776035559,0.000152735680668314,9529.28450183378,82.5,-163.367775500996,4458317486,0.908626056024903
"124",124,"2017-07-03",9587.95,9623.9,9543.85,9615.55,167529484,9478.5,9535.55,9448.8,9524.95,161031178,0.0944997395428082,46.8767343878811,34.3940044995045,0.0698063815947752,0.00322831945224422,9523.04479050262,86.75,-157.96694452285,4619348664,0.695156124899915
"125",125,"2017-07-04",9645.9,9649.8,9595.8,9610.65,142349265,9587.95,9623.9,9543.85,9615.55,167529484,0.133230116267757,56.9783698241474,40.7699031688499,0.0761640571362301,0.00946690803769101,9548.8811890164,98.9499999999989,-18.4939751017681,4786878148,0.332465972778225
"126",126,"2017-07-05",9619.75,9643.4,9607.4,9641.35,121339482,9645.9,9649.8,9595.8,9610.65,142349265,0.157936127770308,56.3542241462709,43.0759830806769,0.0761647936624752,-0.000509721120771189,9566.76072226887,54,23.3412816770848,4644528883,0.352081665332267
"127",127,"2017-07-06",9653.6,9700.6,9640,9668.95,135314148,9619.75,9643.4,9607.4,9641.35,121339482,0.201026695862772,59.3580674721037,47.3035073994744,0.0782761728050463,0.00318928173926203,9590.32931156123,36,45.7869009506277,4765868365,0.229183346677341
"128",128,"2017-07-07",9670.35,9684,9642.9,9665.35,136755875,9653.6,9700.6,9640,9668.95,135314148,0.255385957539023,61.8969915599918,51.4794099828684,0.0791260897706164,0.00285858001112338,9616.91723293674,60.6000000000004,107.496097888417,4901182513,0.125694996028592
"129",129,"2017-07-10",9698.25,9782,9668.1,9762.2,136755875,9670.35,9684,9642.9,9665.35,136755875,0.291983787596828,61.3585623126054,52.8330357284754,0.0722911248982011,-0.00037239517764931,9635.24576764474,41.1000000000004,97.0397160270631,4764426638,0.139992057188244
"130",130,"2017-07-11",9797.45,9829.85,9779.3,9786.4,175208877,9698.25,9782,9668.1,9762.2,136755875,0.397553298763209,69.1368093297846,62.0568074151714,0.0686900041927184,0.00997045971527655,9680.52699277507,116.65,190.99468864537,4901182513,0.0594237695078008
"131",131,"2017-07-12",9807.3,9824.45,9787.95,9822.85,142104850,9797.45,9829.85,9779.3,9786.4,175208877,0.495440563091365,70.7226537831006,57.5065455389844,0.0627766637626149,0.00247588189048287,9721.53915198545,67.6499999999996,227.256987901549,5076391390,0.114027030573417
"132",132,"2017-07-13",9855.8,9897.25,9855.5,9886.25,179828290,9807.3,9824.45,9787.95,9822.85,142104850,0.596224633433096,72.9750821978126,55.9365143434231,0.0596590001305074,0.00371763754154308,9763.18731965569,38.0500000000011,196.517690380722,5218496240,0.018370292612518
"133",133,"2017-07-14",9913.3,9913.3,9845.55,9886.7,160672347,9855.8,9897.25,9855.5,9886.25,179828290,0.720130358989968,76.3791021639379,62.5602637075952,0.0611632395837462,0.00643359855937753,9813.99849571079,74.3999999999996,213.095072415366,5398324530,0.0245289329914148
"134",134,"2017-07-17",9908.15,9928.2,9894.85,9913.65,160537021,9913.3,9913.3,9845.55,9886.7,160672347,0.808803487215459,76.4018224670181,61.725643804934,0.0551454628640179,4.55167286705915e-05,9850.54982858368,67.75,176.12802243153,5558996877,0.0572658772874027
"135",135,"2017-07-18",9832.7,9884.95,9813.8,9828.45,294608594,9908.15,9928.2,9894.85,9913.65,160537021,0.890641662951808,77.7802616175898,64.9192051725945,0.0508585573922142,0.00272217578397971,9885.1222141074,41.5,161.738109600541,5719533898,0.0303504380475616
"136",136,"2017-07-19",9855.95,9904.65,9851.8,9902.05,195469920,9832.7,9884.95,9813.8,9828.45,294608594,0.87463104728196,64.8778450315197,58.0127537213733,0.0825995943466186,-0.00863135420763861,9881.04348990071,99.8500000000004,98.1054762553831,5424925304,0.208072590738422
"137",137,"2017-07-20",9920.2,9922.35,9863.6,9870.9,158702351,9855.95,9904.65,9851.8,9902.05,195469920,0.912022801676127,69.5733162603595,60.8385451187333,0.0874687594676891,0.00746056525493266,9900.90505502183,76.1999999999989,106.751214430911,5620395224,0.0545473508552386
"138",138,"2017-07-21",9899.6,9923.9,9838.1,9914.15,207573607,9920.2,9922.35,9863.6,9870.9,158702351,0.905295023289709,65.5773933704784,57.5087447456137,0.0917554130883797,-0.00315077171284628,9903.94114225095,58.75,93.3650850221696,5461692873,0.149082867178356
"139",139,"2017-07-24",9936.8,9981.7,9919.6,9965.55,178202652,9899.6,9923.9,9838.1,9914.15,207573607,0.924723918755577,68.299777756966,59.0308621491437,0.0809143383141395,0.0043719949043588,9919.1788157762,85.7999999999993,86.0651403197984,5669266480,0.0422683513838779
"140",140,"2017-07-25",10010.55,10010.55,9949.55,9964.8,163254056,9936.8,9981.7,9919.6,9965.55,178202652,0.970871748330437,71.2135493315928,59.3246725162833,0.0830065473762265,0.0051711157148393,9946.20473554844,67.5500000000011,105.446958492924,5847469132,0.0431472081218312
"141",141,"2017-07-26",9983.65,10025.6,9966.45,10020.3,174734941,10010.55,10010.55,9949.55,9964.8,163254056,0.995008633450523,71.1108395444868,55.5395559410938,0.0829823439390934,-7.52621002995113e-05,9964.68804595635,61,104.547625066712,5684215076,0.123465119417083
"142",142,"2017-07-27",10063.25,10114.75,10006.05,10020.6,280242291,9983.65,10025.6,9966.45,10020.3,174734941,1.04713176217783,74.0890103446404,58.6543193449298,0.0814356921066577,0.00555415211079513,9995.41197950358,60.8000000000011,111.037802241996,5858950017,0.0138489678599453
"143",143,"2017-07-28",9996.55,10025.85,9944.75,10002.95,182627241,10063.25,10114.75,10006.05,10020.6,280242291,1.07586199023979,74.1045503474047,56.4597800638615,0.0814447551155132,2.99387752082936e-05,10016.9011588367,108.700000000001,125.790233878348,6139192308,0.210791447442068
"144",144,"2017-07-31",10034.7,10085.75,10018,10076.95,229480996,9996.55,10025.85,9944.75,10002.95,182627241,1.071585473019,71.3917173559339,53.8809355522362,0.0828042330368426,-0.00176292461338967,10025.5740422304,81.1000000000004,91.4910616973676,5956565067,0.333283648829927
"145",145,"2017-08-01",10101.05,10128.35,10066,10120.35,181004693,10034.7,10085.75,10018,10076.95,229480996,1.11524179359861,75.4496718841996,60.9734515029642,0.0651139706838143,0.00737058800167034,10055.0947644285,82.7999999999993,124.829628718706,6186046063,0.115667074663401
"146",146,"2017-08-02",10136.3,10136.3,10054.9,10058.1,158163586,10101.05,10128.35,10066,10120.35,181004693,1.17107078807159,77.468281758082,60.4122871836745,0.0597109605181866,0.00429761074973811,10089.9261647618,62.3500000000004,146.316207768786,6367050756,0.0254331584803687
"147",147,"2017-08-03",10081.15,10081.15,9998.4,10003.85,193860766,10136.3,10136.3,10054.9,10058.1,158163586,1.15122082609658,68.7380350747453,52.5870170244945,0.0701609931069908,-0.00616996820670046,10093.670286811,81.3999999999996,119.760332108673,6208887170,0.242480620155035
"148",148,"2017-08-04",10008.6,10075.15,9988.5,10068.5,190438998,10081.15,10081.15,9998.4,10003.85,193860766,1.07903170248207,62.1632525535073,49.2158753690905,0.0789530000435878,-0.00540826113424586,10077.0669210155,82.75,74.1636783164859,6015026404,0.410697674418601
"149",149,"2017-08-07",10074.8,10087.8,10046.4,10049.6,144306021,10008.6,10075.15,9988.5,10068.5,190438998,1.06176865970475,66.3000733177358,51.7231027340672,0.0813918949388269,0.00644171943575955,10084.9037779287,86.6499999999996,77.7990716702086,6205465402,0.210232558139533
"150",150,"2017-08-08",10068.35,10083.6,9947.65,9977.1,181361664,10074.8,10087.8,10046.4,10049.6,144306021,1.02091374409294,64.0938610197077,54.6020994608878,0.0828331003763002,-0.00187890561834259,10083.3597308068,41.3999999999996,83.9227074573418,6061159381,0.290744466800802
"151",151,"2017-08-09",9961.15,9969.2,9893.55,9900.3,160042653,10068.35,10083.6,9947.65,9977.1,181361664,0.919372217150216,56.3479532139824,46.775018321968,0.0880589760217062,-0.0072403657838187,10057.2431461779,135.950000000001,31.013653628093,5879797717,0.53386988598256
"152",152,"2017-08-10",9872.85,9891.9,9777.65,9850,202712403,9961.15,9969.2,9893.55,9900.3,160042653,0.768022089934095,49.5206371311209,39.2600837246619,0.096102320925654,-0.00772740722244158,10011.7223532882,83.5500000000011,-49.4515726956502,5719755064,0.791415157612344
"153",153,"2017-08-11",9712.15,9771.55,9685.7,9712.95,262251235,9872.85,9891.9,9777.65,9850,202712403,0.600418528313496,45.6217947429008,38.4241187307997,0.0982204800973832,-0.00509360452772256,9960.93827364181,122.65,-121.114114322232,5517042661,0.798271295134531
"154",154,"2017-08-14",9755.75,9817.75,9754.55,9790.85,168873613,9712.15,9771.55,9685.7,9712.95,262251235,0.352144685478373,37.0602274588205,36.4137442985358,0.101151491942836,-0.0140114085171952,9877.96915342753,164.299999999999,-197.538879905566,5254791426,0.939525077674212
"155",155,"2017-08-16",9825.85,9903.6,9774.45,9900.65,185191791,9755.75,9817.75,9754.55,9790.85,168873613,0.215911449112061,43.545424222386,42.5346523439837,0.112413071340812,0.00798822939576382,9842.72472903855,104.799999999999,-128.495572754846,5423665039,0.766644474034621
"156",156,"2017-08-17",9945.55,9947.6,9883.85,9903.85,174421630,9825.85,9903.6,9774.45,9900.65,185191791,0.195088563383083,51.1809185335258,45.9078024454129,0.136010697746075,0.0111521354883379,9853.71400761985,129.15,-75.3461497087852,5608856830,0.522969374167777
"157",157,"2017-08-18",9865.95,9865.95,9783.9,9834.45,307430139,9945.55,9947.6,9883.85,9903.85,174421630,0.179129228633856,51.3872760479226,46.8833789667245,0.134484878835196,0.000323158880844332,9863.679921129,63.75,-36.8183451270737,5783278460,0.515867731913004
"158",158,"2017-08-21",9864.25,9884.15,9740.25,9751.45,240562498,9865.95,9865.95,9783.9,9834.45,307430139,0.108656813877595,46.7699381711558,48.0863926468092,0.129272925901174,-0.0070320428794215,9848.73710550689,119.950000000001,-96.3486039942875,5475848321,0.669884598313359
"159",159,"2017-08-22",9815.75,9828.35,9752.85,9775.1,189165286,9864.25,9884.15,9740.25,9751.45,240562498,-0.0148551753213599,41.9187543376921,44.2879489371489,0.132867174129666,-0.00847553565126979,9810.82374610674,143.9,-112.241814016716,5235285823,0.854083444296493
"160",160,"2017-08-23",9803.05,9857.75,9786.8,9847.6,180933862,9815.75,9828.35,9752.85,9775.1,189165286,-0.0925006903917613,43.7103788606728,41.3916108918859,0.133810398176249,0.00242234409707365,9791.29914200889,76.8999999999996,-101.293439301853,5424451109,0.801597869507324
"161",161,"2017-08-24",9881.2,9881.2,9849.1,9865.7,187641896,9803.05,9857.75,9786.8,9847.6,180933862,-0.0936681433474473,48.9129001937044,49.089017474111,0.138373028577543,0.00738943467487374,9801.66038581086,82.6499999999996,-64.9495819845823,5605384971,0.597363839840835
"162",162,"2017-08-28",9907.15,9925.6,9882,9911.9,170964918,9881.2,9881.2,9849.1,9865.7,187641896,-0.0788687202135319,50.1515887266372,47.7936284613261,0.13604113535571,0.00183632421626356,9816.09856105645,33.6000000000004,-39.3763955068893,5793026867,0.552350161651329
"163",163,"2017-08-29",9886.4,9886.4,9783.95,9793,161473168,9907.15,9925.6,9882,9911.9,170964918,-0.0290069647723046,53.2663761417663,42.9020286476641,0.106586871371864,0.00467196060540687,9842.67623007024,59.8999999999996,-9.84311838838215,5963991785,0.437453369808506
"164",164,"2017-08-30",9859.5,9909.45,9850.8,9886.35,163117394,9886.4,9886.4,9783.95,9793,161473168,-0.085792151719899,45.4033526166878,38.8319619980954,0.124517654787035,-0.0120682107560164,9823.45049676309,127.949999999999,-60.9891394821212,5802518617,0.730334254837901
"165",165,"2017-08-31",9905.7,9924.8,9857.35,9915.8,322275500,9859.5,9909.45,9850.8,9886.35,163117394,-0.0537811422417045,51.4615011271988,44.1985476249704,0.119918542782308,0.00948717312046909,9840.43325391242,116.450000000001,-15.6123229213254,5965636011,0.292239858906527
"166",166,"2017-09-01",9937.65,9983.25,9910.3,9971.05,143961286,9905.7,9924.8,9857.35,9915.8,322275500,-0.00428369881081414,53.2248756101452,53.7421391509296,0.121106938276434,0.00297442668725623,9863.05532261858,67.4499999999989,4.63737165148288,6287911511,0.121420389461631
"167",167,"2017-09-04",9984.15,9984.15,9861.3,9904.35,141357313,9937.65,9983.25,9910.3,9971.05,143961286,0.0791291126084337,56.4233557655018,57.9767206346261,0.115677566348578,0.00555644982987147,9898.207110013,72.9500000000007,60.5809515811487,6431872797,0.0410015123508679
"168",168,"2017-09-05",9933.25,9963.05,9901.2,9946.5,134733836,9984.15,9984.15,9861.3,9904.35,141357313,0.0896827434631264,51.8167883052404,53.339473596539,0.11101267724701,-0.0067118398015662,9902.09691446669,122.85,34.0578561763243,6290515484,0.327183271832716
"169",169,"2017-09-06",9899.25,9931.5,9882.65,9915.15,149871201,9933.25,9963.05,9901.2,9946.5,134733836,0.130913611176364,54.3530093565248,54.3574425804957,0.111813320558983,0.00424667592020711,9918.70919961447,61.8499999999985,64.1200305102529,6425249320,0.154366543665435
"170",170,"2017-09-07",9945.85,9964.5,9917.35,9924,168360794,9899.25,9931.5,9882.65,9915.15,149871201,0.136424726974771,52.1541139152591,51.3940093029432,0.109424917366354,-0.00315684004453232,9920.38488803193,63.8500000000004,49.3387257628845,6275378119,0.282902829028291
"171",171,"2017-09-08",9958.65,9963.6,9913.45,9924.4,152577267,9945.85,9964.5,9917.35,9924,168360794,0.146311772562902,52.7354230773073,55.7769128780795,0.109240489117767,0.000892175379190618,9924.25919555,49.3500000000004,89.5410082769009,6443738913,0.246617466174661
"172",172,"2017-09-11",9971.75,10028.35,9971.75,10005.95,163518224,9958.65,9963.6,9913.45,9924.4,152577267,0.152702987096842,52.7633577115388,50.579070077786,0.10650717230392,4.03055158155752e-05,9926.97640320921,50.1499999999996,85.7880891756691,6596316180,0.244977449774498
"173",173,"2017-09-12",10056.85,10097.5,10028.2,10087.6,178283141,9971.75,10028.35,9971.75,10005.95,163518224,0.221580325389659,58.1889476867754,53.3058440330763,0.0843894845869668,0.00818354470635896,9955.66886773449,103.950000000001,148.612827838434,6759834404,0.0813067150635196
"174",174,"2017-09-13",10099.25,10131.4,10063.7,10085.7,193598992,10056.85,10097.5,10028.2,10087.6,178283141,0.338439715153616,62.7964847265323,55.8161922018416,0.0809172030686432,0.00812703075418675,10003.5301417478,91.5499999999993,209.537421216254,6938117545,0.031573911656832
"175",175,"2017-09-14",10107.4,10126.3,10070.45,10087,209528540,10099.25,10131.4,10063.7,10085.7,193598992,0.424308612285573,62.6235439226511,56.0139564811645,0.0817643447416761,-0.000188367793629851,10037.7205766906,67.6999999999989,208.338677447837,6744518553,0.131529716505969
