"","X.1","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"102",107,107,"2017-06-07",9663.95,9678.4,1,9662.15,170991332,9704.25,9706.3,1,9636.9,156774424,1.01836646686562,67.6451563039405,99.6499519991621,0.0853134094549319,-0.00409561834529981,9665.97840778139,9705.3,107.777341743108,4966252293,0.00715073207422745
"103",108,108,"2017-06-08",9682.4,9688.25,1,9642.7,165397772,9663.95,9678.4,1,9662.15,170991332,1.01367158793315,69.3196241605846,99.6870000344957,0.0552611838223257,0.00261671060571445,9675.658706038,9677.4,94.3279478117149,5137243625,0.00454906082243719
"104",109,109,"2017-06-09",9638.55,9676,1,9666.65,152880449,9682.4,9688.25,1,9642.7,165397772,0.982088161593797,66.4661059332302,99.6611244515848,0.0423062830701045,-0.00201503835369898,9675.26258483662,9687.25,81.6098266424984,4971845853,0.00655312045995472
"105",110,110,"2017-06-12",9646.7,9646.7,1,9618.1,134411590,9638.55,9676,1,9666.65,152880449,0.965956110840449,68.2018924897548,99.6857236052102,0.0430026508024288,0.00248066478485853,9681.83831907912,9675,78.46630761669,5124726302,0.00408539663894981
"106",111,111,"2017-06-13",9615.55,9653.65,1,9597.5,125610136,9646.7,9646.7,1,9618.1,134411590,0.901869538687561,61.2774986498791,99.6640885237165,0.0508700493479363,-0.00503507720555696,9669.68857690826,9665.65,44.6796940572838,4990314712,0.0090878179963524
"107",112,112,"2017-06-14",9621.55,9624.7,1,9613,180008591,9615.55,9653.65,1,9597.5,125610136,0.824254103490918,58.5607190605569,99.6410547342717,0.0520424697703869,-0.00214409208057553,9653.03995357377,9652.65,35.8608455820889,4864704576,0.0112103695918724
"108",113,113,"2017-06-15",9617.9,9617.9,1,9574.15,156760976,9621.55,9624.7,1,9613,180008591,0.766931951262673,59.9978165640687,99.6466567952504,0.052863538968109,0.00161370119086435,9645.1829427937,9623.7,27.5439529490219,5044713167,0.00961330407097146
"109",114,114,"2017-06-16",9595.45,9615.4,1,9578,204337166,9617.9,9617.9,1,9574.15,156760976,0.680996058316707,54.8622144838082,99.6629997204569,0.0539786682046515,-0.00404959080346501,9626.01641680725,9616.9,2.87352217158676,4887952191,0.0136162715217458
"110",115,115,"2017-06-19",9626.4,9672.65,1,9654.15,139179400,9595.45,9615.4,1,9578,204337166,0.609119395827551,55.2708172227572,99.6444049157173,0.0481478304733063,0.000402043640203686,9612.74406745079,9614.4,-2.84444516719309,5092289357,0.013219581053651
"111",116,116,"2017-06-20",9670.5,9676.45,1,9649.95,148495090,9626.4,9672.65,1,9654.15,139179400,0.60916107173683,62.5013530723214,99.6644138111281,0.0646318530790169,0.00791907279817039,9627.88426110636,9671.65,66.7606849817996,5231468757,0.00537335270419252
"112",117,117,"2017-06-21",9648.1,9650.05,1,9636.45,138653453,9670.5,9676.45,1,9649.95,148495090,0.598695363777613,61.9069473581642,99.6499675826952,0.0629816018617634,-0.000435140728267669,9637.49929120285,9675.45,66.7847331427006,5082973667,0.00580610594211395
"113",118,118,"2017-06-22",9642.65,9698.6,1,9624,191974785,9648.1,9650.05,1,9636.45,138653453,0.57242366902166,59.9339099084997,99.6812646383711,0.0624712876553943,-0.00139995045263319,9639.88458271529,9649.05,22.1317510502768,4944320214,0.00719709849257607
"114",119,119,"2017-06-23",9643.25,9646.65,1,9576.15,175718895,9642.65,9698.6,1,9624,191974785,0.534967097711525,58.0950225383827,99.652706138542,0.0607280539083069,-0.0012928048653098,9637.2521057041,9697.6,56.549935149143,4752345429,0.00847990273355788
"115",120,120,"2017-06-27",9594.05,9615.25,1,9509.8,195179536,9643.25,9646.65,1,9576.15,175718895,0.459809086269192,51.548698509697,99.5870077047502,0.0606051797200198,-0.00498434637898626,9619.23360107002,9645.65,-89.5396573430495,4576626534,0.013410198551307
"116",121,121,"2017-06-28",9520.2,9522.35,1,9492.8,166837082,9594.05,9615.25,1,9509.8,195179536,0.340548973240518,44.1240249537314,99.5223748843255,0.069709134650782,-0.00695278645145336,9583.81349132093,9614.25,-199.863327964086,4381446998,0.0194687345322555
"117",122,122,"2017-06-29",9522.95,9575.3,1,9494.25,243707570,9520.2,9522.35,1,9492.8,166837082,0.229014113597192,42.4374650533457,99.5290194118423,0.067906922812732,-0.00178922931969616,9552.03594706506,9521.35,-260.167022722864,4214609916,0.021221745586537
"118",123,123,"2017-06-30",9478.5,9535.55,1,9524.95,161031178,9522.95,9575.3,1,9494.25,243707570,0.140152477489508,42.6388598233971,99.4673594381617,0.0663117776035559,0.000152735680668314,9529.28450183378,9574.3,-166.577349053237,4458317486,0.0210722240554364
"119",124,124,"2017-07-03",9587.95,9623.9,1,9615.55,167529484,9478.5,9535.55,1,9524.95,161031178,0.0944997395428082,46.8767343878811,99.4824153970627,0.0698063815947752,0.00322831945224422,9523.04479050262,9534.55,-144.885035984677,4619348664,0.0179064923279986
"120",126,126,"2017-07-05",9619.75,9643.4,1,9641.35,121339482,9645.9,9649.8,1,9610.65,142349265,0.157936127770308,56.3542241462709,99.5332261517422,0.0761647936624752,-0.000509721120771189,9566.76072226887,9648.8,19.428282532173,4644528883,0.00906925424847392
"121",127,127,"2017-07-06",9653.6,9700.6,1,9668.95,135314148,9619.75,9643.4,1,9641.35,121339482,0.201026695862772,59.3580674721037,99.5945670966639,0.0782761728050463,0.00318928173926203,9590.32931156123,9642.4,43.6985053955143,4765868365,0.00590352252103613
"122",128,128,"2017-07-07",9670.35,9684,1,9665.35,136755875,9653.6,9700.6,1,9668.95,135314148,0.255385957539023,61.8969915599918,99.6598067105009,0.0791260897706164,0.00285858001112338,9616.91723293674,9699.6,114.890571439335,4901182513,0.00326302115551153
"123",129,129,"2017-07-10",9698.25,9782,1,9762.2,136755875,9670.35,9684,1,9665.35,136755875,0.291983787596828,61.3585623126054,99.6745785746396,0.0722911248982011,-0.00037239517764931,9635.24576764474,9683,95.9084102114165,4764426638,0.00363417048125696
"124",130,130,"2017-07-11",9797.45,9829.85,1,9786.4,175208877,9698.25,9782,1,9762.2,136755875,0.397553298763209,69.1368093297846,99.7261078875688,0.0686900041927184,0.00997045971527655,9680.52699277507,9781,228.090379344495,4901182513,0.00202433289029744
"125",131,131,"2017-07-12",9807.3,9824.45,1,9822.85,142104850,9797.45,9829.85,1,9786.4,175208877,0.495440563091365,70.7226537831006,99.6944743181764,0.0627766637626149,0.00247588189048287,9721.53915198545,9828.85,224.444960494257,5076391390,0.00442065958886347
"126",132,132,"2017-07-13",9855.8,9897.25,1,9886.25,179828290,9807.3,9824.45,1,9822.85,142104850,0.596224633433096,72.9750821978126,99.7041275165987,0.0596590001305074,0.00371763754154308,9763.18731965569,9823.45,196.837022569442,5218496240,0.000712189116732883
"127",133,133,"2017-07-14",9913.3,9913.3,1,9886.7,160672347,9855.8,9897.25,1,9886.25,179828290,0.720130358989968,76.3791021639379,99.7427709726912,0.0611632395837462,0.00643359855937753,9813.99849571079,9896.25,212.496536998367,5398324530,0.0011115321460149
"128",134,134,"2017-07-17",9908.15,9928.2,1,9913.65,160537021,9913.3,9913.3,1,9886.7,160672347,0.808803487215459,76.4018224670181,99.7313818897984,0.0551454628640179,4.55167286705915e-05,9850.54982858368,9912.3,177.977529400268,5558996877,0.00268353459842807
"129",135,135,"2017-07-18",9832.7,9884.95,1,9828.45,294608594,9908.15,9928.2,1,9913.65,160537021,0.890641662951808,77.7802616175898,99.7682154547691,0.0508585573922142,0.00272217578397971,9885.1222141074,9927.2,156.88743389574,5719533898,0.00146567007816918
"130",136,136,"2017-07-19",9855.95,9904.65,1,9902.05,195469920,9832.7,9884.95,1,9828.45,294608594,0.87463104728196,64.8778450315197,99.6985088156868,0.0825995943466186,-0.00863135420763861,9881.04348990071,9912.65,97.2960132298427,5424925304,0.0100481505359014
"131",137,137,"2017-07-20",9920.2,9922.35,1,9870.9,158702351,9855.95,9904.65,1,9902.05,195469920,0.912022801676127,69.5733162603595,99.7318880228066,0.0874687594676891,0.00746056525493266,9900.90505502183,9903.65,107.555485466706,5620395224,0.00263417680715624
"132",138,138,"2017-07-21",9899.6,9923.9,1,9914.15,207573607,9920.2,9922.35,1,9870.9,158702351,0.905295023289709,65.5773933704784,99.7150073883517,0.0917554130883797,-0.00315077171284628,9903.94114225095,9921.35,91.2475976024388,5461692873,0.00577202030784119
"133",139,139,"2017-07-24",9936.8,9981.7,1,9965.55,178202652,9899.6,9923.9,1,9914.15,207573607,0.924723918755577,68.299777756966,99.7104804403768,0.0809143383141395,0.0043719949043588,9919.1788157762,9922.9,91.3144886381182,5669266480,0.00141530340881629
"134",140,140,"2017-07-25",10010.55,10010.55,1,9964.8,163254056,9936.8,9981.7,1,9965.55,178202652,0.970871748330437,71.2135493315928,99.7135490616178,0.0830065473762265,0.0051711157148393,9946.20473554844,9980.7,106.229440425038,5847469132,0.00161812297734642
"135",141,141,"2017-07-26",9983.65,10025.6,1,10020.3,174734941,10010.55,10010.55,1,9964.8,163254056,0.995008633450523,71.1108395444868,99.6874934178261,0.0829823439390934,-7.52621002995113e-05,9964.68804595635,10009.55,104.135669920923,5684215076,0.00457063504353343
"136",142,142,"2017-07-27",10063.25,10114.75,1,10020.6,280242291,9983.65,10025.6,1,10020.3,174734941,1.04713176217783,74.0890103446404,99.703039465289,0.0814356921066577,0.00555415211079513,9995.41197950358,10024.6,113.768259936919,5858950017,0.000528699399477395
"137",143,143,"2017-07-28",9996.55,10025.85,1,10002.95,182627241,10063.25,10114.75,1,10020.6,280242291,1.07586199023979,74.1045503474047,99.6780572913181,0.0814447551155132,2.99387752082936e-05,10016.9011588367,10113.75,128.636410875455,6139192308,0.00930910888641697
"138",144,144,"2017-07-31",10034.7,10085.75,1,10076.95,229480996,9996.55,10025.85,1,10002.95,182627241,1.071585473019,71.3917173559339,99.6611568687217,0.0828042330368426,-0.00176292461338967,10025.5740422304,10024.85,95.1292566761557,5956565067,0.0110542578173278
"139",145,145,"2017-08-01",10101.05,10128.35,1,10120.35,181004693,10034.7,10085.75,1,10076.95,229480996,1.11524179359861,75.4496718841996,99.7046164606819,0.0651139706838143,0.00737058800167034,10055.0947644285,10084.75,126.350351756653,6186046063,0.00373748609566177
"140",146,146,"2017-08-02",10136.3,10136.3,1,10058.1,158163586,10101.05,10128.35,1,10120.35,181004693,1.17107078807159,77.468281758082,99.7057617343058,0.0597109605181866,0.00429761074973811,10089.9261647618,10127.35,145.745685722666,6367050756,0.000789940112665209
"141",147,147,"2017-08-03",10081.15,10081.15,1,10003.85,193860766,10136.3,10136.3,1,10058.1,158163586,1.15122082609658,68.7380350747453,99.6421571932811,0.0701609931069908,-0.00616996820670046,10093.670286811,10135.3,117.335511471024,6208887170,0.00771560782611259
"142",148,148,"2017-08-04",10008.6,10075.15,1,10068.5,190438998,10081.15,10081.15,1,10003.85,193860766,1.07903170248207,62.1632525535073,99.6063359757197,0.0789530000435878,-0.00540826113424586,10077.0669210155,10080.15,71.8221843118775,6015026404,0.0130681874241511
"143",149,149,"2017-08-07",10074.8,10087.8,1,10049.6,144306021,10008.6,10075.15,1,10068.5,190438998,1.06176865970475,66.3000733177358,99.6123188766353,0.0813918949388269,0.00644171943575955,10084.9037779287,10074.15,84.1362883566857,6205465402,0.00668949118427666
"144",150,150,"2017-08-08",10068.35,10083.6,1,9977.1,181361664,10074.8,10087.8,1,10049.6,144306021,1.02091374409294,64.0938610197077,99.6668354836191,0.0828331003763002,-0.00187890561834259,10083.3597308068,10086.8,75.2426512192907,6061159381,0.00855426085069006
"145",151,151,"2017-08-09",9961.15,9969.2,1,9900.3,160042653,10068.35,10083.6,1,9977.1,181361664,0.919372217150216,56.3479532139824,99.5771853844302,0.0880589760217062,-0.0072403657838187,10057.2431461779,10082.6,39.144390188965,5879797717,0.0157074778250273
"146",152,152,"2017-08-10",9872.85,9891.9,1,9850,202712403,9961.15,9969.2,1,9900.3,160042653,0.768022089934095,49.5206371311209,99.5132823902361,0.096102320925654,-0.00772740722244158,10011.7223532882,9976.1,-51.5342902711328,5719755064,0.0232849545647391
"147",153,153,"2017-08-11",9712.15,9771.55,1,9712.95,262251235,9872.85,9891.9,1,9850,202712403,0.600418528313496,45.6217947429008,99.4675274116048,0.0982204800973832,-0.00509360452772256,9960.93827364181,9899.3,-108.205418446042,5517042661,0.0282478071690033
"148",154,154,"2017-08-14",9755.75,9817.75,1,9790.85,168873613,9712.15,9771.55,1,9712.95,262251235,0.352144685478373,37.0602274588205,99.3883971706709,0.101151491942836,-0.0140114085171952,9877.96915342753,9849,-195.823345715163,5254791426,0.0417698538770435
"149",155,155,"2017-08-16",9825.85,9903.6,1,9900.65,185191791,9755.75,9817.75,1,9790.85,168873613,0.215911449112061,43.545424222386,99.4305359081222,0.112413071340812,0.00798822939576382,9842.72472903855,9816.75,-129.987749179877,5423665039,0.0340838455694453
"150",156,156,"2017-08-17",9945.55,9947.6,1,9903.85,174421630,9825.85,9903.6,1,9900.65,185191791,0.195088563383083,51.1809185335258,99.4345409459075,0.136010697746075,0.0111521354883379,9853.71400761985,9902.6,-59.1301358189091,5608856830,0.0232504217931388
"151",157,157,"2017-08-18",9865.95,9865.95,1,9834.45,307430139,9945.55,9947.6,1,9903.85,174421630,0.179129228633856,51.3872760479226,99.4381176316418,0.134484878835196,0.000323158880844332,9863.679921129,9946.6,-42.1719641765219,5783278460,0.0229346935956507
"152",158,158,"2017-08-21",9864.25,9884.15,1,9751.45,240562498,9865.95,9865.95,1,9834.45,307430139,0.108656813877595,46.7699381711558,99.455637188512,0.129272925901174,-0.0070320428794215,9848.73710550689,9902.85,-97.2559859844074,5475848321,0.0297820488786714
"153",159,159,"2017-08-22",9815.75,9828.35,1,9775.1,189165286,9864.25,9884.15,1,9751.45,240562498,-0.0148551753213599,41.9187543376921,99.3789276099708,0.132867174129666,-0.00847553565126979,9810.82374610674,9883.15,-110.898309853055,5235285823,0.0379712490010161
"154",160,160,"2017-08-23",9803.05,9857.75,1,9847.6,180933862,9815.75,9828.35,1,9775.1,189165286,-0.0925006903917613,43.7103788606728,99.363803350542,0.133810398176249,0.00242234409707365,9791.29914200889,9827.35,-105.71804695556,5424451109,0.0356378202914565
"155",161,161,"2017-08-24",9881.2,9881.2,1,9865.7,187641896,9803.05,9857.75,1,9847.6,180933862,-0.0936681433474473,48.9129001937044,99.4823671365591,0.138373028577543,0.00738943467487374,9801.66038581086,9856.75,-65.1406456484788,5605384971,0.0238133005512153
"156",162,162,"2017-08-28",9907.15,9925.6,1,9911.9,170964918,9881.2,9881.2,1,9865.7,187641896,-0.0788687202135319,50.1515887266372,99.5050570338425,0.13604113535571,0.00183632421626356,9816.09856105645,9880.2,-47.3402741414788,5793026867,0.0220188761549747
"157",163,163,"2017-08-29",9886.4,9886.4,1,9793,161473168,9907.15,9925.6,1,9911.9,170964918,-0.0290069647723046,53.2663761417663,99.4946903350322,0.106586871371864,0.00467196060540687,9842.67623007024,9924.6,-15.004622573149,5963991785,0.0174386326684379
"158",164,164,"2017-08-30",9859.5,9909.45,1,9886.35,163117394,9886.4,9886.4,1,9793,161473168,-0.085792151719899,45.4033526166878,99.4139206484701,0.124517654787035,-0.0120682107560164,9823.45049676309,9910.9,-62.466671040435,5802518617,0.0288219308511694
"159",165,165,"2017-08-31",9905.7,9924.8,1,9915.8,322275500,9859.5,9909.45,1,9886.35,163117394,-0.0537811422417045,51.4615011271988,99.4681223565836,0.119918542782308,0.00948717312046909,9840.43325391242,9908.45,-18.6835221039561,5965636011,0.00831143034850829
"160",166,166,"2017-09-01",9937.65,9983.25,1,9971.05,143961286,9905.7,9924.8,1,9915.8,322275500,-0.00428369881081414,53.2248756101452,99.5865061981158,0.121106938276434,0.00297442668725623,9863.05532261858,9923.8,6.01364939466192,6287911511,0.00319707236643688
"161",168,168,"2017-09-05",9933.25,9963.05,1,9946.5,134733836,9984.15,9984.15,1,9904.35,141357313,0.0896827434631264,51.8167883052404,99.5803194015925,0.11101267724701,-0.0067118398015662,9902.09691446669,9983.15,41.6972990746702,6290515484,0.00799346899525694
"162",169,169,"2017-09-06",9899.25,9931.5,1,9915.15,149871201,9933.25,9963.05,1,9946.5,134733836,0.130913611176364,54.3530093565248,99.5834652188582,0.111813320558983,0.00424667592020711,9918.70919961447,9962.05,63.3430774832831,6425249320,0.0037713547327246
"163",170,170,"2017-09-07",9945.85,9964.5,1,9924,168360794,9899.25,9931.5,1,9915.15,149871201,0.136424726974771,52.1541139152591,99.5618859234214,0.109424917366354,-0.00315684004453232,9920.38488803193,9945.5,41.5291191036676,6275378119,0.00691164612371847
"164",171,171,"2017-09-08",9958.65,9963.6,1,9924.4,152577267,9945.85,9964.5,1,9924,168360794,0.146311772562902,52.7354230773073,99.6297650754983,0.109240489117767,0.000892175379190618,9924.25919555,9963.5,77.6427284856019,6443738913,0.00602515238176323
"165",172,172,"2017-09-11",9971.75,10028.35,1,10005.95,163518224,9958.65,9963.6,1,9924.4,152577267,0.152702987096842,52.7633577115388,99.6221222327226,0.10650717230392,4.03055158155752e-05,9926.97640320921,9962.6,76.0912524863795,6596316180,0.00598508486800258
"166",173,173,"2017-09-12",10056.85,10097.5,1,10087.6,178283141,9971.75,10028.35,1,10005.95,163518224,0.221580325389659,58.1889476867754,99.6335130113201,0.0843894845869668,0.00818354470635896,9955.66886773449,10027.35,148.652035372886,6759834404,0.00223389031000211
"167",174,174,"2017-09-13",10099.25,10131.4,1,10085.7,193598992,10056.85,10097.5,1,10087.6,178283141,0.338439715153616,62.7964847265323,99.6446930783967,0.0809172030686432,0.00812703075418675,10003.5301417478,10096.5,220.716061480394,6938117545,0.000980537810132188
"168",175,175,"2017-09-14",10107.4,10126.3,1,10087,209528540,10099.25,10131.4,1,10085.7,193598992,0.424308612285573,62.6235439226511,99.6674724754038,0.0817643447416761,-0.000188367793629851,10037.7205766906,10130.4,210.415258142169,6744518553,0.00451117428729358
"169",176,176,"2017-09-15",10062.35,10114.8,1,10085.4,259541929,10107.4,10126.3,1,10087,209528540,0.487550163836814,62.6992366744632,99.6466236540774,0.0790070823675656,0.000128887060412808,10062.6242372163,10125.3,170.399624058979,6954047093,0.00438284766642972
"170",177,177,"2017-09-18",10133.1,10171.5,1,10154.4,146734553,10062.35,10114.8,1,10085.4,259541929,0.530074662623425,62.5313889095059,99.6444289631213,0.0638480954177263,-0.000158632587432095,10079.5721674123,10113.8,139.062247282501,6694505164,0.00454078812287768
"171",178,178,"2017-09-19",10175.6,10178.5,1,10149.35,184627532,10133.1,10171.5,1,10154.4,146734553,0.612157923560841,66.6746459120736,99.6859275902981,0.0681251362644279,0.00681827560656423,10113.9200490341,10170.5,160.045716087332,6841239717,0.00168133326778431
"172",179,179,"2017-09-20",10160.95,10170.05,1,10139.55,194621239,10175.6,10178.5,1,10149.35,184627532,0.665168011930128,66.0985521197648,99.6974467615731,0.062468680274069,-0.000497445063510682,10136.5820177549,10177.5,136.575486814466,6656612185,0.00286416113976906
"173",180,180,"2017-09-21",10139.6,10158.9,1,10123.6,183002119,10160.95,10170.05,1,10139.55,194621239,0.691115131937825,64.9261634855872,99.6894344601412,0.0648663215780947,-0.000966045548270955,10148.9348392042,10169.05,112.499714249037,6461990946,0.00382706951608948
"174",181,181,"2017-09-22",10094.35,10094.35,1,9963.6,209326134,10139.6,10158.9,1,10123.6,183002119,0.690771604787277,62.9685688296704,99.665396222723,0.0672999664186801,-0.00157428665278303,10151.6211134239,10157.9,91.2286341543298,6278988827,0.00539425202652907
"175",182,182,"2017-09-25",9960.1,9960.1,1,9875.6,196600901,10094.35,10094.35,1,9963.6,209326134,0.555679261879871,47.4975687479796,99.5561730083555,0.109371871107888,-0.0159308797534177,10099.6004833255,10122.6,8.76137931034337,6069662693,0.0211152051093097
"176",183,183,"2017-09-26",9875.25,9890.7,1,9855.25,171878410,9960.1,9960.1,1,9875.6,196600901,0.373477182897575,41.4635285812019,99.4987264963634,0.10396777100226,-0.00887138363877504,10031.1899629018,9962.6,-72.9164368957027,5873061792,0.0297617293048391
"177",184,184,"2017-09-27",9920.6,9920.6,1,9738.3,187312181,9875.25,9890.7,1,9855.25,171878410,0.210031765185903,40.1919525114821,99.4902957048645,0.103180491509898,-0.00206276031856056,9973.52374797676,9889.7,-108.949725468976,5701183382,0.0317612380250553
"178",185,185,"2017-09-28",9736.4,9786.5,1,9760.2,321033039,9920.6,9920.6,1,9738.3,187312181,-0.0142271798456273,33.7804227285719,99.3192170839642,0.112858714224034,-0.0119377436832764,9892.34971160623,9919.6,-134.021250602944,5513871201,0.0432522721690003
"179",186,186,"2017-09-29",9814.3,9853.9,1,9782.95,185852298,9736.4,9786.5,1,9760.2,321033039,-0.172778535022988,35.8443115610609,99.3235883023574,0.116148364887695,0.00224632758508925,9840.157184396,9785.5,-156.726508896991,5834904240,0.0411004667157946
"180",187,187,"2017-10-03",9893.3,9893.3,1,9854.75,189604618,9814.3,9853.9,1,9782.95,185852298,-0.277102872543722,38.0058962353668,99.2814522623524,0.104976386579224,0.00232818253723011,9810.09583363887,9852.9,-112.368573749567,6020756538,0.0388651436993367
